__v,_id,attributes,description,external_url,image,name,owner,token_id
0,61f6382035cfdb04593b5512,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""10"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #10 - Tower #1,null,https://lh3.googleusercontent.com/4SOAFHLZqnvKw9PHgKSZzfP9_mAPZRxZLR-Olj76C7OW0XDjXCLWVdYghlSUTPOlVomMhha3v4Y6td0vTNuZC_IMqNKjsF7ebw40jw,Apt #21 - Floor #10 - Tower #1,0x0000000000000000000000000000000000000000,105851177
0,61f6382035cfdb04593b5510,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""55"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #55 - Tower #1,null,https://lh3.googleusercontent.com/zVCXT4parFE68dIexfroBPOpyJ30mmDMiKYKAtNIlH5QQu5R2wOYypQCRJi_arItC5Jr4Kc-aS-3Wm_dT5m79bZeobgfRRs06cyuN7U,Apt #1 - Floor #55 - Tower #1,0x9c7e90ecf7f403a825429599dff595fab469c28c,107355852
0,61f6382035cfdb04593b5526,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""10"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #10 - Tower #1,null,https://lh3.googleusercontent.com/FPL4VszZ1l9itU6vLcENywC1Hs-wP85FZzB8aX4YJWw_l8YCzD692Sy3lJMAffDoCjXgvYYRDhuF3Ib2xlLXugInfdRtiRkzHXJX,Apt #1 - Floor #10 - Tower #1,0x6a8c92a828312f6b1d5728b2b6a3da65e416c043,105824782
0,61f6382035cfdb04593b5529,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""13"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #13 - Tower #1,null,https://lh3.googleusercontent.com/XyE3wgyHtU2MPnDqr8HWARscmoGOrCiK5qhqfOZDqi3QoHmpnjQmvHDX7vDY2SXdgkhYcWev642CcvxlFKi3IDIoDeNG3fPl2izdxhE,Apt #21 - Floor #13 - Tower #1,0x0000000000000000000000000000000000000000,104976364
0,61f6382035cfdb04593b5535,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""54"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #54 - Tower #1,null,https://lh3.googleusercontent.com/SuG2tEEgw-R3gKiAl-k9k68hNFHExmgFI2Z976bayOdrqGEiKWpZUoEFRnDKDu6gQfzDlFhKNgW-zSV4PkIsVYT5UPNH3gXZshlQvA,Apt #21 - Floor #54 - Tower #1,0x0000000000000000000000000000000000000000,102324940
0,61f6382035cfdb04593b5549,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""54"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #54 - Tower #1,null,https://lh3.googleusercontent.com/lJtw762SKYecOJNhlDgiCOBU_wqG0dRTPr87nGTudBg09bkX6IRwXmEq-6zkFPs7QzQDhsE4hE6PJpjGEIOOPRNNd7a5wxLWe8swkQ,Apt #1 - Floor #54 - Tower #1,0x4d00d10855ee5b0c76a0fa72787c2ecc0f2f7766,102265372
0,61f6382035cfdb04593b554b,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""65"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #65 - Tower #1,null,https://lh3.googleusercontent.com/-QuhYeMdtb1Kdj_b9Fm6VX8kOgJxrnC44o49PvyohDdAqYuQmECjMYvUQbwGD2KW77YbtylR32CESBsyte8sHNM7S_OEeU0jRHc2,Apt #21 - Floor #65 - Tower #1,0x0000000000000000000000000000000000000000,99933638
0,61f6382035cfdb04593b555f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""65"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #65 - Tower #1,null,https://lh3.googleusercontent.com/vJTSCXS5N1-aDKpXaF1eyY2hrj-0GlPfrL6masPdKyHRBOqPIHzIO7nvC1eSYEBz7RWRyni34LOAVnRckmq8olG8_RuN1SBSdkBm,Apt #1 - Floor #65 - Tower #1,0x3cf57ca5c8bd3dae5bdce390398c146e4fa54cd0,99871673
0,61f6382035cfdb04593b5561,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""61"",""display_type"":null,""max_value"":null,""trait_count"":23,""order"":null}]",Apt #21 - Floor #61 - Tower #1,null,https://lh3.googleusercontent.com/b9kqPVHXjF45usC4sB3TSHa-DY_sFZGZkLJlb1d-T4DOG1IAnzjh-k_mqLMJpuX3GXq2-5HX6mK0BI6ArMIH0tE9LhTtdgd8V0sLfDI,Apt #21 - Floor #61 - Tower #1,0x0000000000000000000000000000000000000000,99764871
0,61f6382035cfdb04593b5575,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""61"",""display_type"":null,""max_value"":null,""trait_count"":23,""order"":null}]",Apt #1 - Floor #61 - Tower #1,null,https://lh3.googleusercontent.com/usg1qFzT5fUObdl8Gx18rdMK659NrqP1r807K0TGO3i0zLduNXGAZW06k2W0wOUTwbS3Ma1Ow4lD_RBGYgBqyq2JKVLCVaoW9C823A,Apt #1 - Floor #61 - Tower #1,0x55c4775ce67cffed0268f0230b8404e6d6e925ae,99719418
0,61f6382035cfdb04593b557f,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""13"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #13 - Tower #1,null,https://lh3.googleusercontent.com/prvDyF7vGa1drDUI6GPb566sWtW7yOnAvJKCOKwkbEj2cso4qt_PiUO8QX0PBnnM7gY7aHYqVy0IxiW6NNaeVvpw9pfadE2mjnBxVQ,Apt #1 - Floor #13 - Tower #1,0x65d77c4c24a938efb718de5f9736e7a01bc0e074,98476304
0,61f6382035cfdb04593b5581,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""62"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #62 - Tower #1,null,https://lh3.googleusercontent.com/xwZ0eBZgFbrLnyhfrVkRWWQ7eEB0428Rz1yuYpMTMANxR4ubW76KfKD1tFczWrXiIcieRt9tEDbqzOqG2xQJu4DO0RY9z0Sdr7GUkQ,Apt #21 - Floor #62 - Tower #1,0x0000000000000000000000000000000000000000,96380167
0,61f6382035cfdb04593b5595,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""62"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #62 - Tower #1,null,https://lh3.googleusercontent.com/r_mXdZD3VQefOwG_NpbBRdUG2Fgbl_WS4rdpGTgtwiMXa3bdWe2FZCuB6nNATX0O-RohG0UNG5tXBh1_kVF-DZnAcJ_cDCnXQJu8rUU,Apt #1 - Floor #62 - Tower #1,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580,96337715
0,61f6382035cfdb04593b5596,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""42"",""display_type"":null,""max_value"":null,""trait_count"":10,""order"":null}]",Apt #1 - Floor #42 - Tower #1,null,https://lh3.googleusercontent.com/uGA6ecMvajHjIx2NVyj645nl6UMJIuVwm5JTGGpzLiUIT_uwBmTBQwX0KxSX4h5_O3A4P4nPm2HjkbHhR-l4lRAFELx26WYA7mQ0E28,Apt #1 - Floor #42 - Tower #1,0xb8367f1b23b6e08e54f447ea3964c027e893ee1c,96246141
0,61f6382035cfdb04593b5598,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""51"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #51 - Tower #1,null,https://lh3.googleusercontent.com/q7sEjuM0NY-AfgwxoLvHV6l7LTmlTjf4OAkZ8-8QRdmHlDid6iqPXnzqeD76EdRZbyavBQxhA0uXmTs_wPjIMCNENWIpkmALjvZ3,Apt #21 - Floor #51 - Tower #1,0x0000000000000000000000000000000000000000,95575029
0,61f6382035cfdb04593b55a9,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""58"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #58 - Tower #1,null,https://lh3.googleusercontent.com/-y-9wv7niVkpdg_YVQOloNpXBVfX9Bblipo_bs-i5lAIq1LQDwQ3s6tQgTT206btLtJOQHZR9NAkr2JOpjHDUDgwvKv1BwLh0A-ZW6Y,Apt #21 - Floor #58 - Tower #1,0x0000000000000000000000000000000000000000,95300576
0,61f6382035cfdb04593b55bd,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""58"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #58 - Tower #1,null,https://lh3.googleusercontent.com/J9zuardtrafH3o6mTFqaB2jQbWIuTLQeZyHIy1FEOIVCXJCj9naDTJ62gl-z1-eVN35C3uf53PrFDm_lkBPYMJLLEWsPd5MMuF08gEo,Apt #1 - Floor #58 - Tower #1,0x0000000000000000000000000000000000000000,95255941
0,61f6382035cfdb04593b55bf,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""57"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #57 - Tower #1,null,https://lh3.googleusercontent.com/CSeQagf0IBUNFz5yx6zndTmDI1wkV96C1Iik8ghDYjHDvH2QpIYbetODJb0H_W420fgDyDIVtTUQHm-Tqs_n_XkK-WiJ9S0U1-u3,Apt #21 - Floor #57 - Tower #1,0x0000000000000000000000000000000000000000,94646130
0,61f6382035cfdb04593b55d5,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""53"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #53 - Tower #1,null,https://lh3.googleusercontent.com/ulsrvpVfKNTFPS_AZHnk36D2aO5RpalgCFIOl3eo_YR5i1nl8CygblI_puqLem_ScnI18PMBgLv-QCVo70RHMYQ8-5PIo2zxmVnV,Apt #21 - Floor #53 - Tower #1,0x0000000000000000000000000000000000000000,93324587
0,61f6382035cfdb04593b55d3,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""57"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #57 - Tower #1,null,https://lh3.googleusercontent.com/jsY9JPsZmJunhvHbeu58datvJe2qD-iJ5gY1VkthzTzo5UdMDbsWCaAx8ZGZvKHocIey5Xvp3uBnd3D7zmVkj-xbOgZQb-pEvDsYeQ,Apt #1 - Floor #57 - Tower #1,0x0000000000000000000000000000000000000000,94550174
0,61f6382035cfdb04593b55eb,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""56"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #56 - Tower #1,null,https://lh3.googleusercontent.com/cLCYCw4ZvcCIx6vqf4LijgCcgFWKH8BzyjoSkG0jIqtssVOs52SuWoHDHQkS7sZJmAFg2OAykg2GsLqb1THypeQtg5H8wFP-ZLUVyA,Apt #21 - Floor #56 - Tower #1,0x0000000000000000000000000000000000000000,92039458
0,61f6382035cfdb04593b55e9,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""53"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #53 - Tower #1,null,https://lh3.googleusercontent.com/i8Rk5lqMYHLK6pmcHW_b0lb8ErOUGj-LGmuCB9ju2lGL-bjCSl7XB8JQpVQ3NwQAM_JBPzJMh13UdxdqOKD4jPT_IR_NBp3mYGqGsg,Apt #1 - Floor #53 - Tower #1,0x9468473a2674222c79d9cce86d9fdf6ea52d8b46,93259912
0,61f6382035cfdb04593b55ff,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""56"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #56 - Tower #1,null,https://lh3.googleusercontent.com/nqJOlZCpcaUjLEN_Pj6eYffDEOZHOpdpGq6z-mxhMGHKF_QsOC4cEmKDO15NgADGtz_HVowuhEvjdkhFPlcBMNC2nX9ntHxn7X3gjA,Apt #1 - Floor #56 - Tower #1,0x0000000000000000000000000000000000000000,91963574
0,61f6382035cfdb04593b5604,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""51"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #51 - Tower #1,null,https://lh3.googleusercontent.com/oj6BRJ53DyKj_OZTH-nAf4T5OxRGQAJJzZ-Vt3VVa_NvwUg6ZTiGP1u7espdMBFkBq8NmVntwNb91ENIiD4wXowUtaMRESflJ3Q_,Apt #1 - Floor #51 - Tower #1,0x0000000000000000000000000000000000000000,88368407
0,61f6382035cfdb04593b5606,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""52"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #52 - Tower #1,null,https://lh3.googleusercontent.com/_JPuWeRF4bjp98nQsdeuJvy5tplEUU7wAa_P3csQIY09cJjmwOFoCh8Wi_O6BX-2L0hyUUIS1kLABpkKiZerJP2qT7KWmQGQxXzn,Apt #21 - Floor #52 - Tower #1,0x1c9debb357b031e3220bedf6a4f3710c773c145d,87717988
0,61f6382035cfdb04593b561c,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""47"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #47 - Tower #1,null,https://lh3.googleusercontent.com/9i1o_kXVMP5mkhzPX5-hO7_jX3AXBBPesctVYKtWL5c1C-IyLsnd9ABkaNhfbDMekRpAgNE4IOoZ3ybq5XdUZvr2LRMfHh8QrVhr,Apt #21 - Floor #47 - Tower #1,0x0000000000000000000000000000000000000000,84331841
0,61f6382035cfdb04593b561a,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""52"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #52 - Tower #1,null,https://lh3.googleusercontent.com/cFSMeFdHFwDwv8uUqKT5qDeVLMykcTcBuhQmls68ApgGtdibx0MQwg4w5FnhPXt1ZuPJBDoqUlc0gi3_LwfoxLiX7pv5BguqSBrML8g,Apt #1 - Floor #52 - Tower #1,0xec54f3678ecbb9ee7fcfb308d53a6efcb3322537,87625077
0,61f6382035cfdb04593b5630,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""47"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #47 - Tower #1,null,https://lh3.googleusercontent.com/4K21XzoLv42sugJqoFruGI9wdj-P_DbZBnePDE5lva48Xhebg_oV2OFZxib4ETa396hnollmPcyy_y-gSNbVkk-XAu3QFNv4TLVUMmw,Apt #1 - Floor #47 - Tower #1,0xe29ae29956fa6352ab6bee03f8289d22f89b0e62,84312769
0,61f6382035cfdb04593b5631,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""4"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""101"",""display_type"":null,""max_value"":null,""trait_count"":4,""order"":null},{""trait_type"":""Type"",""value"":""Penthouse"",""display_type"":null,""max_value"":null,""trait_count"":5,""order"":null}]",Apt #4 - Floor #101 - Tower #1,null,https://lh3.googleusercontent.com/gB0Vx7sj3VBj9kijFNRD-_YWqWhRVgyOSkcgl9IEQgo9rFZIILzZkaQbAnKZ_rJj9RJptRDaoL5-5mY-EBEr9HkhDcL0DbFy5kVf,Apt #4 - Floor #101 - Tower #1,0x4a95ebceffb939e5ef9b9fee38161d14cdfc06f2,81221739
0,61f6382035cfdb04593b5633,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""41"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #41 - Tower #1,null,https://lh3.googleusercontent.com/dWhMzEngFQe2IUK7JrgF60zitDxrVBXKDkifBrf1qObeisfBt3s-odzpWWxdp_NjTAj1c0azXx5O-dJG8W4IzFfy1h0H9Ygj63LQ,Apt #21 - Floor #41 - Tower #1,0x0000000000000000000000000000000000000000,78854642
0,61f6382035cfdb04593b5647,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""41"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #41 - Tower #1,null,https://lh3.googleusercontent.com/IveJTbJq6T51vhWUyoaL8_5h5UWOYh6wJWB2m04wbVbO03Phto9crtP46MCMb9WnHI0-lJ65hy966eGIG6PsEe7rWzbIzTK8EkpU,Apt #1 - Floor #41 - Tower #1,0x6ec87c0e821a5b09082c91a119c55ca60b06232b,78835303
0,61f6382035cfdb04593b5649,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""21"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Type"",""value"":""Luxury"",""display_type"":null,""max_value"":null,""trait_count"":168,""order"":null},{""trait_type"":""Floor"",""value"":""46"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #21 - Floor #46 - Tower #1,null,https://lh3.googleusercontent.com/Sf3iGlq1qlAhRK2rlABY5Vh8G_Z075_GFy67GXPLIP1dzrW52Vk9uxCsX07ghICfhSq9gJ85zRu-BrQqxr22Z_sWP_JxT-AZ_gpJuZc,Apt #21 - Floor #46 - Tower #1,0x0000000000000000000000000000000000000000,77806151
0,61f6382035cfdb04593b565d,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""46"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]",Apt #1 - Floor #46 - Tower #1,null,https://lh3.googleusercontent.com/_wlMc_NfNIv70IpmOl3zDDmTkbpcewUh81P-SpowqxjW3tKfo1CBTLfliw31Xhj1AAlY66j7dnvN6Vv2oYNSTZRJIUin72oEyMGDsYA,Apt #1 - Floor #46 - Tower #1,0x0000000000000000000000000000000000000000,77648180
